,image,ground_truth,tesseract,easyocr,ground_truth_t,tesseract_t,easyocr_t
86,<PIL.Image.Image image mode=RGB size=1428x77 at 0x7FA1F91AFA50>,"أم سلمة قالت بينا أنا مع النبي صلى الله عليه وسلم مضطجعة في خميلة حضت فانسللت فأخذت
","أو سلعة قالت بيذا أنا فع النيي حلي الله عليه وسلو مضطبعة في خميلة حضت وانسللت وأخذتم
",وسلم مضطجعة فيبى خميلة حضت نانسللت نا خذت صلى الله مع أم سلمة تالت بينا أنا النبب غليه,"أم سلمة قالت بينا أنا مع النبي صلى الله عليه وسلم مضطجعة في خميلة حضت فانسللت فأخذت
","أو سلعة قالت بيذا أنا فع النيي حلي الله عليه وسلو مضطبعة في خميلة حضت وانسللت وأخذتم
",وسلم مضطجعة فيبى خميلة حضت نانسللت نا خذت صلى الله مع أم سلمة تالت بينا أنا النبب غليه
87,<PIL.Image.Image image mode=RGB size=1091x75 at 0x7FA1F91BB590>,"يجتاز بين يديه فدفع أبو سعيد في صدره فنظر الشاب فلم يجد مساغا إلا بين يديه فعاد
","يجحتاز بين يديه فدفع أبو سعيد في صدره فنظر الشاب فلم يجد مساغا إلا بين يديه فعاد
",فنظر الشاب فلم يجد مساغا إلا بين يديه فعاد سعيد في صدر يجتاز بين يديه فدفع أبو,"يجتاز بين يديه فدفع أبو سعيد في صدره فنظر الشاب فلم يجد مساغا إلا بين يديه فعاد
","يجحتاز بين يديه فدفع أبو سعيد في صدره فنظر الشاب فلم يجد مساغا إلا بين يديه فعاد
",فنظر الشاب فلم يجد مساغا إلا بين يديه فعاد سعيد في صدر يجتاز بين يديه فدفع أبو
88,<PIL.Image.Image image mode=RGB size=1393x103 at 0x7FA1F91A7E90>,"قال أما بعد وقالت ولغط نسوة من الأنصار فانكفأت إليهن لأسكتهن فقلت لعائشة ما قال قالت
","قال أما بعد ىقالت ولخطنسوة من الأنصام فاكنأت إليهن لأسكهن فتلت عاسم ما قال قالت
",لأسكنهن فقلت لعائشت ما قال قالت فانكفأت قال أما بعل وقالت ولغط نسوة من الأنصا  إليهن,"قال أما بعد وقالت ولغط نسوة من الأنصار فانكفأت إليهن لأسكتهن فقلت لعائشة ما قال قالت
","قال أما بعد ىقالت ولخطنسوة من الأنصام فاكنأت إليهن لأسكهن فتلت عاسم ما قال قالت
",لأسكنهن فقلت لعائشت ما قال قالت فانكفأت قال أما بعل وقالت ولغط نسوة من الأنصا  إليهن
89,<PIL.Image.Image image mode=RGB size=1543x57 at 0x7FA1F91A7A10>,"بني زهرة وكانت تدخل على أزواج النبي صلى الله عليه وسلم وقال شعيب عن الزهري حدثتني هند
",,هذد صلى الله عليه وسلم وقال شعيب عن الزهري حدثتني بني زهرة وكانت تدخل على أزواج النبي,"بني زهرة وكانت تدخل على أزواج النبي صلى الله عليه وسلم وقال شعيب عن الزهري حدثتني هند
",,هذد صلى الله عليه وسلم وقال شعيب عن الزهري حدثتني بني زهرة وكانت تدخل على أزواج النبي
90,<PIL.Image.Image image mode=RGB size=2077x60 at 0x7FA1F91A4150>,"ثم أفرغ على شماله فغسل مذاكيره ثم مسح يده بالأرض ثم مضمض واستنشق وغسل وجهه ويديه ثم
","ثم أفرغ على شماله ففسل مذاكيره ثم مسح يده بالأرض ثم مضمض واستنشق وغسل وجهه ويديه ثم
",شماله فغسل مذاكيره ثه مسح بده بالأرض ثه مضمض واستنشق وغسل وجمه ويديه ثه نم أفرغ علد,"ثم أفرغ على شماله فغسل مذاكيره ثم مسح يده بالأرض ثم مضمض واستنشق وغسل وجهه ويديه ثم
","ثم أفرغ على شماله ففسل مذاكيره ثم مسح يده بالأرض ثم مضمض واستنشق وغسل وجهه ويديه ثم
",شماله فغسل مذاكيره ثه مسح بده بالأرض ثه مضمض واستنشق وغسل وجمه ويديه ثه نم أفرغ علد
91,<PIL.Image.Image image mode=RGB size=1197x105 at 0x7FA1F9122DD0>,"صلى الله عليه وسلم قال له في حجة الوداع استنصت الناس فقال لا ترجعوا بعدي كفارا يضرب
","صلى الله عليه وسلم قال له في حجة الوداع اسسّنصث الناس فمّال لا ترجعوا تعد يكفارا نضرب
",بضرب ترجعوا بعدي فقال الله عليه وسلم قال له في حجة الوداع استنصت كفارا الناس,"صلى الله عليه وسلم قال له في حجة الوداع استنصت الناس فقال لا ترجعوا بعدي كفارا يضرب
","صلى الله عليه وسلم قال له في حجة الوداع اسسنصث الناس فمال لا ترجعوا تعد يكفارا نضرب
",بضرب ترجعوا بعدي فقال الله عليه وسلم قال له في حجة الوداع استنصت كفارا الناس
92,<PIL.Image.Image image mode=RGB size=1227x77 at 0x7FA1F91A74D0>,"رسول الله صلى الله عليه وسلم كان إذا خرج يوم العيد أمر بالحربة فتوضع بين يديه فيصلي إليها
","رسول الله صلى الله عليه وسلم كان إذا خرج يوم العيد أمر بالحربة فتوضع بين يديه فيصلي إليها
",بين يديه فيصلي إليها يوم العيد أمر بالحربة رسول الله صلى الله عليه وسلم كان إذا فتوضع خرج,"رسول الله صلى الله عليه وسلم كان إذا خرج يوم العيد أمر بالحربة فتوضع بين يديه فيصلي إليها
","رسول الله صلى الله عليه وسلم كان إذا خرج يوم العيد أمر بالحربة فتوضع بين يديه فيصلي إليها
",بين يديه فيصلي إليها يوم العيد أمر بالحربة رسول الله صلى الله عليه وسلم كان إذا فتوضع خرج
93,<PIL.Image.Image image mode=RGB size=1059x83 at 0x7FA1F91A6450>,"كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل يده
","كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل يده
",يده كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل,"كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل يده
","كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل يده
",يده كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل
94,<PIL.Image.Image image mode=RGB size=1485x77 at 0x7FA1F91A7B50>,"صلى الله عليه وسلم فلما بلغت اللهم آمنت بكتابك الذي أنزلت قلت ورسولك قال لا ونبيك الذي
","حلي الله غلية وسله هلما بلغت اللمو آهنت بختابك الذي أنزلت قلت ورسولك قال لا ونبيك الذي
",وسلم لما بلغت اللهم آمنت بكتابك الذيى أنزلت تلت ورسولك تال لا ونبيك صلى الله الذي عليه,"صلى الله عليه وسلم فلما بلغت اللهم آمنت بكتابك الذي أنزلت قلت ورسولك قال لا ونبيك الذي
","حلي الله غلية وسله هلما بلغت اللمو آهنت بختابك الذي أنزلت قلت ورسولك قال لا ونبيك الذي
",وسلم لما بلغت اللهم آمنت بكتابك الذيى أنزلت تلت ورسولك تال لا ونبيك صلى الله الذي عليه
95,<PIL.Image.Image image mode=RGB size=1394x77 at 0x7FA1F91A6510>,"اعتكف مع النبي صلى الله عليه وسلم فليرجع فإني أريت ليلة القدر وإني نسيتها وإنها في
","امتكُوت مع النيي حلي الله عليه وسله فليرجع اي أريت ليلة القدر وإني نسيتها وإنها في
",وإنبى نسيتما وإنما فبي بع نإنى اريت ليلة وسل صلى الله ع اعتحف القدر النجب ظير عليه,"اعتكف مع النبي صلى الله عليه وسلم فليرجع فإني أريت ليلة القدر وإني نسيتها وإنها في
","امتكوت مع النيي حلي الله عليه وسله فليرجع اي أريت ليلة القدر وإني نسيتها وإنها في
",وإنبى نسيتما وإنما فبي بع نإنى اريت ليلة وسل صلى الله ع اعتحف القدر النجب ظير عليه
96,<PIL.Image.Image image mode=RGB size=1319x103 at 0x7FA1F91A7CD0>,"الإذخر قال أبو عبد الله يقال يقاد بالقاف فقيل لأبي عبد الله أي شيء كتب له قال كتب له هذه
","الإذخض قال أبوعبد اكد يتال يتاد بالثانى فتيل لأببى عبد الله أي شي“ كنب لم قا ل كنب لمهل»
",كئب لدقا كئب لدهذ _ عبد الذر أي الإذخر قال ابوعبد الدد يقال يقاد بالقاف فقيل لأبي شي,"الإذخر قال أبو عبد الله يقال يقاد بالقاف فقيل لأبي عبد الله أي شيء كتب له قال كتب له هذه
","الإذخض قال أبوعبد اكد يتال يتاد بالثانى فتيل لأببى عبد الله أي شي“ كنب لم قا ل كنب لمهل»
",كئب لدقا كئب لدهذ _ عبد الذر أي الإذخر قال ابوعبد الدد يقال يقاد بالقاف فقيل لأبي شي
