,image,ground_truth,qari,ground_truth_t,qari_t
154,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1169x127 at 0x7575C8174650>,بِكِين وَالقاهِرَةِ العريقتين، بِكُلِّ ما لَدَيهِما مِن إِرث,بِكِينَ وَالقَاهِرَةِ العَريقَتَينِ، بِكُلِّ مَا لَدَيْهِمَا مِن إِرثٍ,بكين والقاهرة العريقتين، بكل ما لديهما من إرث,بكين والقاهرة العريقتين، بكل ما لديهما من إرث
155,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=930x135 at 0x7575C8174C10>,لِسَبَبِ بسيط،هو أَنَّ أَسالِيبها وَمَعانِيها وَنَسَّقَها لا تَتَّفِق,": ""لَيْسَ بِبِطْرٍ، هُوَ أَنَّ أَسَايِلِهَا وَمَعَانِيهَا وَنَسْقَحَهَا لَا تَتَّقَفُونَ""",لسبب بسيط،هو أن أساليبها ومعانيها ونسقها لا تتفق,": ""ليس ببطر، هو أن أسايلها ومعانيها ونسقحها لا تتقفون"""
156,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=874x117 at 0x7575C81751D0>,الَّتِي سُرْعَتُها ثَمانِيَةِ عَشَرَ كِيلُومِتراً فِي الساعَةَ مِن,التي سُزعتْها ثمانية عشرون كيلومتراً في الساعة من,التي سرعتها ثمانية عشر كيلومترا في الساعة من,التي سزعتها ثمانية عشرون كيلومترا في الساعة من
157,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1148x142 at 0x7575C8175790>,"""، ""كان البرد القارس مؤلما، كأنه سهام تخترق","""كان البرد القارس صرفاً، كأنه سيفاً يختنقُّ""","""، ""كان البرد القارس مؤلما، كأنه سهام تخترق","""كان البرد القارس صرفا، كأنه سيفا يختنق"""
158,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1314x172 at 0x7575C8175D90>,قَبِلَهُ وَكَذا الهِجْرَةِ وَالحَجّ وَبُعْدَ هَل يُؤاخِذ,قبله وَكذا الهجرة والحجَّ وبُغذَه لِيُواخذ,قبله وكذا الهجرة والحج وبعد هل يؤاخذ,قبله وكذا الهجرة والحج وبغذه ليواخذ
159,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1268x271 at 0x7575C8176310>,"الوِلاياتِ المتحده. حِينِها فَقَط وَصَلَ الكِتابِ إِلَى ""القمه"".","الولايات المتحدة. حينها فقط وصل الكتاب إلى القمة.""","الولايات المتحده. حينها فقط وصل الكتاب إلى ""القمه"".","الولايات المتحدة. حينها فقط وصل الكتاب إلى القمة."""
160,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1262x134 at 0x7575C81768D0>,توجد إلا فى توجد إلا في مناطق محددة من بلد الأجداد,توجد إلا توجد إلا في منافق كندة من بلد الأحباب.,توجد إلا فى توجد إلا في مناطق محددة من بلد الأجداد,توجد إلا توجد إلا في منافق كندة من بلد الأحباب.
161,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1265x159 at 0x7575C8176E90>,أُيُونات الفِلُور والكلور الَّتِي تُهاجِم جُزَيْئات الأُوزُون وَتُحَطِّمها,أُيونات الفلور والكلور التي تهاجم جَزِئّات الأوزون وتُحْظِمها,أيونات الفلور والكلور التي تهاجم جزيئات الأوزون وتحطمها,أيونات الفلور والكلور التي تهاجم جزئات الأوزون وتحظمها
162,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=238x136 at 0x7575C8177450>,مُغَطَّى,مَنْعَظُمُّ,مغطى,منعظم
163,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1293x132 at 0x7575C81779D0>,تُوَضِّح النَتائِجِ الوارِدَةِ بِالجَدْوَل رَقْمِ سَبْعَةِ وُجُودِ عَلاقَة,": ""تُوضِّح النَّتائِج الوارِدة بالجَدْوَل رقمَ سبْعةِ وَجُود علاَمة""",توضح النتائج الواردة بالجدول رقم سبعة وجود علاقة,": ""توضح النتائج الواردة بالجدول رقم سبعة وجود علامة"""
164,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=708x97 at 0x7575C8177F90>,مِن غازِ ثُنائِيٍّ اوكسيد الكَرْبُون المَوْجُودِ فِي الهَواءِ,من غاز ثنايي اوكسيد الكربون الموجود في الهواء,من غاز ثنائي اوكسيد الكربون الموجود في الهواء,من غاز ثنايي اوكسيد الكربون الموجود في الهواء
165,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=656x114 at 0x7575C8180590>,وَبِن ما دُونِ السِجِلِّ عَنها أَكَماً كانَ,وَبِنَّ مَا دُونَ السِّجِلِّ عَنْهَا أَكْمَلًا كَان,وبن ما دون السجل عنها أكما كان,وبن ما دون السجل عنها أكملا كان
166,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1070x172 at 0x7575C8180B50>,اخر. وَفِي ضِمْنَ هٰؤُلاءِ قَبائِلُ عَرَبِيَّةٍ عديده، ضاعَ,اخر. وفي ضفَن هُؤلاء قبائل عَرَبيَّة عديده، ضاع,اخر. وفي ضمن هؤلاء قبائل عربية عديده، ضاع,اخر. وفي ضفن هؤلاء قبائل عربية عديده، ضاع
167,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1137x149 at 0x7575C8181110>,الغازات الَّتِي تُؤَثِّر وَبِشَكْلٍ مُباشِرٍ فِي رَفْعِ دَرَجَةِ,الغازات التي تؤثر وبشكل مباشر في رفع درجة,الغازات التي تؤثر وبشكل مباشر في رفع درجة,الغازات التي تؤثر وبشكل مباشر في رفع درجة
168,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1209x175 at 0x7575C8181690>,فِي حَفْرِ العُرُوق الَّتِي تَكُون الذهب، وَأَمْثال ذٰلِكَ,في حفر العروق التي تكون الذهب، وأمثال ذلك.,في حفر العروق التي تكون الذهب، وأمثال ذلك,في حفر العروق التي تكون الذهب، وأمثال ذلك.
169,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1061x135 at 0x7575C8181C50>,؛ كُلُّها تَشْهَد عَلَى الاِخْتِلالات الكَبِيرَةِ فِي اِسْتِثْمارِ,؛ كلُّها تُشهد على الاختلالات الكبيرة في الاستثمار,؛ كلها تشهد على الاختلالات الكبيرة في استثمار,؛ كلها تشهد على الاختلالات الكبيرة في الاستثمار
170,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=893x142 at 0x7575C8182210>,يَتَضايَق الناسِ مِن أَثَّرَ الحُرِّ فيهم، مَعَ إِن,يَتَّضَايَقُ النايسِ مِن أَثْرَ الْحُرَّ فِيهم، مَعَ إِن,يتضايق الناس من أثر الحر فيهم، مع إن,يتضايق النايس من أثر الحر فيهم، مع إن
171,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=864x106 at 0x7575C81827D0>,فَلَمّا تَطاوَلَت الأَيّامِ عَلَى سَدِّ مَأْرَب اِمْتَدَّت إِلَيهِ,", .",فلما تطاولت الأيام على سد مأرب امتدت إليه,", ."
172,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1327x205 at 0x7575C8182D90>,وَسَنَتَعَرَّف عَلَى الأَماكِن الأَصْلِيَّةِ فِي اليَمَنِ,وَسَتَعْرِفُ عَلَى الأَماكنِ الأُصَلِّيَّةِ فِي الْيَقِين,وسنتعرف على الأماكن الأصلية في اليمن,وستعرف على الأماكن الأصلية في اليقين
173,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1140x137 at 0x7575C8183310>,عَشَرَ مِن عُمَر الأَشْجارِ فَكانَ اِرْتِفاعِ تِلْكَ الوَتِيرَةِ,أَعْشَرْ مِنْ عُمُرِ الأَشْجَارِ فَكَانَ إِرْتِفاعٌ تَلْكَ الْوَتِيرَةُ,عشر من عمر الأشجار فكان ارتفاع تلك الوتيرة,أعشر من عمر الأشجار فكان إرتفاع تلك الوتيرة
174,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1425x158 at 0x7575C81838D0>,ضِفَّة النَهْرِ لَوْحاتِ رَسَمَها وَأَنْغ وَيْ (رسام صِينِيٌّ,ضِفَّة النَّهْر لَوْحاتٍ رَسَمَهَا وَأَنْغَوْيُ (رسام صَينِيّ),ضفة النهر لوحات رسمها وأنغ وي (رسام صيني,ضفة النهر لوحات رسمها وأنغوي (رسام صيني)
175,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1534x199 at 0x7575C8183E90>,مَعْبُوده الفِينِيقِيِّينَ الَّتِي كانُوا يُقَدِّمُونَ الذَبائِح البَشَرِيَّةِ وَالَّتِي,": ""مَغْبُوده الفِينيقيّينَ التي كانوا يُقدّمونَ الذبائح البشريةَ والَّتي""",معبوده الفينيقيين التي كانوا يقدمون الذبائح البشرية والتي,": ""مغبوده الفينيقيين التي كانوا يقدمون الذبائح البشرية والتي"""
176,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=411x124 at 0x7575C818C450>,الصِينِ هٰذا العام.,الصين هذا العام.,الصين هذا العام.,الصين هذا العام.
177,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=864x117 at 0x7575C818CA10>,مَذْهَبٍ الغالِبِيَّةِ الَّتِي تَجْعَل بِدايَةِ هٰذا التَقْوِيمِ سَنَةً,عذَّبَ الغالِبيَّةَ اللَّهُ يَجْعَلُ بِدايَةً فَنَا التَّقُومُ عَمَّ سَنَةٌ,مذهب الغالبية التي تجعل بداية هذا التقويم سنة,عذب الغالبية الله يجعل بداية فنا التقوم عم سنة
178,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=676x137 at 0x7575C818CFD0>,ونذكروا ما عَلَيكُم قِبَلَ أَنَّ تَذْكُرُوا ما لكم.,ونذكروا ما عليكم قبل أن تذكروا ما لكم.,ونذكروا ما عليكم قبل أن تذكروا ما لكم.,ونذكروا ما عليكم قبل أن تذكروا ما لكم.
179,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=883x131 at 0x7575C818D590>,"مِن القِياسات ""وان كانَت قَلِيله جدا""، إِن المِنْطَقَة","من القياسات ""وان كانت قليله جدا""، إن المنطقة","من القياسات ""وان كانت قليله جدا""، إن المنطقة","من القياسات ""وان كانت قليله جدا""، إن المنطقة"
180,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=790x112 at 0x7575C818DB10>,يَزال أَحَدُهُم يَسِل مِن الخَيْط القِطْعَةَ بُعْدَ القِطْعَةَ,يزال أَحْدُهم يسيل من الخِيط القطعة بعد القطعة,يزال أحدهم يسل من الخيط القطعة بعد القطعة,يزال أحدهم يسيل من الخيط القطعة بعد القطعة
181,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1249x142 at 0x7575C818E0D0>,بمدرسه خاصة وعمر ثماني سنوات. لم يتوقف ماو,بما أن خدمة كرسينا سننفعت لم يتوقفنا,بمدرسه خاصة وعمر ثماني سنوات. لم يتوقف ماو,بما أن خدمة كرسينا سننفعت لم يتوقفنا
182,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1364x148 at 0x7575C818E650>,الجُزَيْئات وَالذَرّات مَعَ الأَشِعَّة الشَمْسِيَّةُ عالِيَةٍ الطاقَة وَهٰذا,الجُزئيّاتِ والذرَاتِ مَعَ الأشْعَةِ الشَّمْسِيَّةِ عَالِيَةِ الطَّاقَةِ وَهَذَا,الجزيئات والذرات مع الأشعة الشمسية عالية الطاقة وهذا,الجزئيات والذرات مع الأشعة الشمسية عالية الطاقة وهذا
183,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1487x189 at 0x7575C818EBD0>,الأَدَبِ الشَعْبِيِّ المُعاصِرِ سَواءُ فِي مَشْرِقٍ الوَطَنِ ومغربه.,الآذَاب الشَّعْبِيّ المُعاصر سواءً في مشرق الوطن ومغربه.,الأدب الشعبي المعاصر سواء في مشرق الوطن ومغربه.,الآذاب الشعبي المعاصر سواء في مشرق الوطن ومغربه.
184,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=878x133 at 0x7575C818F150>,وَالمَنْبَع الَّذِي غُرَفِ مِنهُ عِلْمِهِ بِأَحْوال الماضين، إِلَى,وَالْمَنْبِعُ الْخَيْرِ غُرَفٌ مِنْهُ عَلَّمَهُ بِأَحْوالِ المَاذِينِ، إِلَّا,والمنبع الذي غرف منه علمه بأحوال الماضين، إلى,والمنبع الخير غرف منه علمه بأحوال الماذين، إلا
185,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=189x124 at 0x7575C818F6D0>,فِي حُرٌّ,". : ``` يَعْلَمُ ``` "" "" .",في حر,". : ``` يعلم ``` "" "" ."
186,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1396x153 at 0x7575C818FC50>,"حَجّارَةً ""الكوارتس"" وَتُوجَد فِي مِنْطَقَة الطائِف صَدَرَ ""الغرانيت""","حَجَّارة ""الكوارتس"" وتوجد في منطقة الطائف صَدَر ""الغرانيت""","حجارة ""الكوارتس"" وتوجد في منطقة الطائف صدر ""الغرانيت""","حجارة ""الكوارتس"" وتوجد في منطقة الطائف صدر ""الغرانيت"""
